customer_id,sector,grade,pd_baseline,ead,lgd,apr
C1379,Construction,A,0.0014353741496598,171443.3216989951,0.3,0.08
C1380,Chemicals,G,0.1586056919824361,22351.773785267716,0.6,0.22
C1381,Manufacturing,D,0.0225597138261882,88658.88752686487,0.4,0.14
C1382,Construction,A,0.0003401360544217,162049.38620675346,0.3,0.08
C1383,Technology,E,0.0475664574130047,67630.75990919163,0.47,0.16
C1384,Transportation,A,1e-06,156096.56384670342,0.3,0.08
C1385,Chemicals,A,1e-06,165587.87731708688,0.3,0.08
C1386,Construction,B,0.0076217687074829,170565.73059222163,0.35,0.1
C1387,Retail,A,0.0009353741496598,145465.6212935784,0.35,0.08
C1388,Manufacturing,A,1e-06,157077.099959815,0.25,0.08
C1389,Technology,A,0.0046768707482993,143873.5746843992,0.27,0.08
C1390,Agriculture,C,0.0101953693758205,95407.94187831033,0.48000000000000004,0.12
C1391,Transportation,C,0.0166872270586556,81898.50222227599,0.4,0.12
C1392,Manufacturing,A,0.0006535853285631,206262.51181433306,0.25,0.08
C1393,Manufacturing,G,0.186671921206712,30509.601298375972,0.5499999999999999,0.22
C1394,Engineering,C,0.0128001312805824,128509.66624633696,0.38,0.12
C1395,Construction,A,0.0014353741496598,201731.11440453093,0.3,0.08
C1396,Logistics,A,0.0003401360544217,148337.9441707527,0.32,0.08
C1397,Agriculture,B,0.0088518319608545,98063.72953252139,0.43,0.1
C1398,Transportation,C,0.0155184986275211,119339.31352909353,0.4,0.12
C1399,Chemicals,E,0.0452333076280444,69239.31496284246,0.5,0.16
C1400,Retail,B,0.0076485857500895,96244.80131845905,0.39999999999999997,0.1
C1401,Manufacturing,A,0.0008401360544217,161501.45869204577,0.25,0.08
C1402,Manufacturing,D,0.020689711291215,102179.8050822388,0.4,0.14
C1403,Manufacturing,G,0.1515420579420579,27329.403105329355,0.5499999999999999,0.22
C1404,Retail,A,0.0008401360544217,147047.56890620122,0.35,0.08
C1405,Retail,A,0.0005,114278.88372344924,0.35,0.08
C1406,Agriculture,G,0.2525062656641604,20821.52995823151,0.6799999999999999,0.22
C1407,Logistics,A,0.0008401360544217,123042.44911362842,0.32,0.08
C1408,Logistics,A,1e-06,152224.0704489899,0.32,0.08
C1409,Chemicals,A,0.0008401360544217,136773.5769170211,0.3,0.08
C1410,Logistics,A,0.0003401360544217,142725.89964856236,0.32,0.08
C1411,Transportation,G,0.2359532624238506,26140.90831162225,0.6,0.22
C1412,Manufacturing,A,0.0040401360544217,206806.6163455455,0.25,0.08
C1413,Transportation,A,0.0014353741496598,165478.25800961576,0.3,0.08
C1414,Manufacturing,A,0.0009353741496598,213225.37695316205,0.25,0.08
C1415,Engineering,A,1e-06,140429.14098437555,0.27999999999999997,0.08
C1416,Telecommunications,A,1e-06,143015.33893748184,0.29,0.08
C1417,Manufacturing,A,1e-06,186386.05058612122,0.25,0.08
C1418,Manufacturing,A,1e-06,157327.4062850812,0.25,0.08
C1419,Agriculture,A,0.0040401360544217,143064.3063514056,0.38,0.08
C1420,Telecommunications,A,1e-06,120854.1939527984,0.29,0.08
C1421,Construction,A,0.0008401360544217,184134.531089456,0.3,0.08
C1422,Engineering,A,0.0003401360544217,186052.90909250255,0.27999999999999997,0.08
C1423,Manufacturing,G,0.1352491517635682,31365.834024449905,0.5499999999999999,0.22
C1424,Manufacturing,A,1e-06,182987.002851579,0.25,0.08
C1425,Technology,G,0.1409883570096301,30866.975425624434,0.57,0.22
C1426,Technology,A,1e-06,158084.92622036333,0.27,0.08
C1427,Manufacturing,A,0.0032,161544.3450063979,0.25,0.08
C1428,Technology,A,0.0009353741496598,195318.8946837197,0.27,0.08
C1429,Chemicals,A,1e-06,151293.70829798174,0.3,0.08
C1430,Logistics,A,0.000595238095238,121495.64087302434,0.32,0.08
C1431,Agriculture,A,0.0040816326530612,123215.54536565287,0.38,0.08
C1432,Engineering,A,1e-06,184001.52963343757,0.27999999999999997,0.08
C1433,Engineering,A,1e-06,165387.51860320085,0.27999999999999997,0.08
C1434,Retail,A,1e-06,140814.4333692923,0.35,0.08
C1435,Manufacturing,A,1e-06,196456.9374040431,0.25,0.08
C1436,Manufacturing,A,1e-06,158179.69865202645,0.25,0.08
C1437,Construction,A,0.0014353741496598,150675.48011933808,0.3,0.08
C1438,Retail,G,0.1363504794066212,24525.66603966818,0.65,0.22
C1439,Transportation,A,0.0029717150017901,169292.35616498697,0.3,0.08
C1440,Retail,A,1e-06,130875.78828697499,0.35,0.08
C1441,Technology,A,0.0008401360544217,195733.44320975122,0.27,0.08
C1442,Manufacturing,A,0.000595238095238,204616.81678220863,0.25,0.08
C1443,Retail,A,0.0009353741496598,142161.6280499279,0.35,0.08
C1444,Agriculture,A,0.0040401360544217,109884.57868641727,0.38,0.08
C1445,Logistics,A,0.0045717377860235,163028.67886466763,0.32,0.08
C1446,Manufacturing,A,1e-06,202934.98313558454,0.25,0.08
C1447,Retail,A,0.0008401360544217,135418.61855675234,0.35,0.08
C1448,Logistics,A,0.0040669530970282,147391.26999037684,0.32,0.08
C1449,Technology,A,0.0003401360544217,135034.79567559375,0.27,0.08
C1450,Retail,A,0.000595238095238,127171.8880002981,0.35,0.08
C1451,Engineering,A,1e-06,140194.07539906236,0.27999999999999997,0.08
C1452,Chemicals,A,1e-06,129843.45885587209,0.3,0.08
C1453,Logistics,A,0.0009353741496598,153629.59491352763,0.32,0.08
C1454,Chemicals,A,1e-06,146044.30916313463,0.3,0.08
C1455,Manufacturing,A,1e-06,175556.2688616488,0.25,0.08
C1456,Telecommunications,C,0.0108866809881847,80184.23873322883,0.39,0.12
C1457,Retail,G,0.1298525338738931,25436.23024676885,0.65,0.22
C1458,Retail,G,0.1566927988720528,26902.020675943684,0.65,0.22
C1459,Transportation,A,0.0014353741496598,165989.92498426078,0.3,0.08
C1460,Chemicals,A,1e-06,134105.0214768848,0.3,0.08
C1461,Construction,A,1e-06,208353.91376374208,0.3,0.08
C1462,Chemicals,A,1e-06,171507.14525825123,0.3,0.08
C1463,Manufacturing,C,0.0108401360544217,109140.7999667053,0.35000000000000003,0.12
C1464,Chemicals,B,0.0096025641025641,140643.94214837032,0.35,0.1
C1465,Technology,A,0.0032,150373.8007367274,0.27,0.08
C1466,Manufacturing,A,0.0014353741496598,221121.39943678252,0.25,0.08
C1467,Technology,A,1e-06,153524.58337751674,0.27,0.08
C1468,Agriculture,A,0.000595238095238,133146.66823652186,0.38,0.08
C1469,Logistics,B,0.0080581323438466,139709.44867951688,0.37,0.1
C1470,Logistics,A,1e-06,177597.0393005664,0.32,0.08
C1471,Chemicals,A,1e-06,178152.95498482164,0.3,0.08
C1472,Retail,A,0.0008401360544217,126642.88342332846,0.35,0.08
C1473,Logistics,G,0.238235294117647,21955.279635029783,0.62,0.22
C1474,Agriculture,A,1e-06,141353.6054365443,0.38,0.08
C1475,Construction,A,1e-06,194900.5076721589,0.3,0.08
C1476,Retail,A,1e-06,137668.35740299532,0.35,0.08
C1477,Logistics,A,0.0003401360544217,122226.66020741858,0.32,0.08
C1478,Retail,A,0.0014353741496598,120807.70648902489,0.35,0.08
C1479,Logistics,C,0.0129824423696604,103113.61427551598,0.42000000000000004,0.12
C1480,Agriculture,A,0.0009053354204462,109259.53413095552,0.38,0.08
C1481,Logistics,A,0.000595238095238,167088.75299882845,0.32,0.08
C1482,Manufacturing,A,0.0009353741496598,225630.581324901,0.25,0.08
C1483,Engineering,A,0.0014353741496598,187211.2043033016,0.27999999999999997,0.08
C1484,Manufacturing,D,0.0335899271989497,86893.38401918634,0.4,0.14
C1485,Construction,A,1e-06,205686.1742379798,0.3,0.08
C1486,Construction,C,0.0122341430499325,127328.0260901605,0.4,0.12
C1487,Construction,C,0.0134568739776612,123359.37210225234,0.4,0.12
C1488,Retail,A,1e-06,149585.98514735093,0.35,0.08
C1489,Construction,G,0.1524120720101754,31136.724380370488,0.6,0.22
C1490,Agriculture,B,0.0062692307692307,112391.44004405016,0.43,0.1
C1491,Transportation,A,1e-06,162187.31358400534,0.3,0.08
C1492,Construction,A,1e-06,202698.16282505743,0.3,0.08
C1493,Transportation,G,0.1231651563884479,29475.173986283888,0.6,0.22
C1494,Manufacturing,A,0.0040816326530612,202368.751437202,0.25,0.08
C1495,Chemicals,D,0.0206542734854095,70109.21207960982,0.45,0.14
C1496,Retail,A,0.0003401360544217,119922.17359731592,0.35,0.08
C1497,Chemicals,A,0.0005,123661.01192605059,0.3,0.08
C1498,Agriculture,A,0.0009353741496598,111140.96378868981,0.38,0.08
C1499,Construction,C,0.0128001312805824,141721.32884683352,0.4,0.12
C1500,Logistics,D,0.0302631170228245,81249.65257261797,0.47000000000000003,0.14
C1501,Engineering,E,0.0463389277389277,66663.82843566072,0.48,0.16
C1502,Agriculture,A,1e-06,113510.81861377614,0.38,0.08
C1503,Manufacturing,A,0.0008401360544217,229330.63696973218,0.25,0.08
C1504,Construction,A,1e-06,174870.61326041492,0.3,0.08
C1505,Construction,A,0.0003401360544217,185166.15273617397,0.3,0.08
C1506,Construction,A,1e-06,153688.69210909476,0.3,0.08
C1507,Chemicals,C,0.0142809266756635,91388.983183595,0.4,0.12
C1508,Engineering,A,0.000595238095238,177042.0843186044,0.27999999999999997,0.08
C1509,Chemicals,A,0.000595238095238,154542.08732657775,0.3,0.08
C1510,Retail,G,0.1743637203618238,18002.459454113257,0.65,0.22
C1511,Logistics,A,1e-06,160936.78058594084,0.32,0.08
C1512,Retail,A,1e-06,154251.9699460548,0.35,0.08
C1513,Technology,F,0.0884110814671086,48356.064924439335,0.52,0.18
C1514,Manufacturing,A,0.0030627631459546,160194.76163861013,0.25,0.08
C1515,Transportation,A,1e-06,138713.8355710564,0.3,0.08
C1516,Manufacturing,A,0.0035669530970282,188555.18767673997,0.25,0.08
C1517,Chemicals,E,0.0403791939646615,63654.84244469568,0.5,0.16
C1518,Telecommunications,A,1e-06,132447.50701198707,0.29,0.08
C1519,Transportation,A,0.0008401360544217,151023.55423465595,0.3,0.08
C1520,Telecommunications,A,0.0008401360544217,158919.85417371534,0.29,0.08
C1521,Manufacturing,A,0.0005,183454.34167649335,0.25,0.08
C1522,Telecommunications,A,0.0003401360544217,130826.8070949798,0.29,0.08
C1523,Construction,A,1e-06,190971.68318301946,0.3,0.08
C1524,Manufacturing,A,1e-06,175900.3591131704,0.25,0.08
C1525,Engineering,E,0.0605454486814259,60294.054355286906,0.48,0.16
C1526,Transportation,A,1e-06,151120.3751039628,0.3,0.08
C1527,Transportation,A,0.0008401360544217,142348.09028663192,0.3,0.08
C1528,Construction,A,0.0003401360544217,189869.58735950047,0.3,0.08
C1529,Logistics,A,1e-06,122389.4744840482,0.32,0.08
C1530,Engineering,A,0.0009353741496598,161581.19281961597,0.27999999999999997,0.08
C1531,Construction,A,1e-06,192941.03639304606,0.3,0.08
C1532,Chemicals,A,0.0008401360544217,157337.13074467398,0.3,0.08
C1533,Retail,F,0.1181129946907895,37894.17317388749,0.6000000000000001,0.18
C1534,Transportation,A,0.001095238095238,171571.1931347271,0.3,0.08
C1535,Agriculture,A,0.0040669530970282,116653.51999981409,0.38,0.08
C1536,Manufacturing,G,0.1375637203618238,35376.761106944046,0.5499999999999999,0.22
C1537,Transportation,B,0.0081485857500895,141167.67515740404,0.35,0.1
C1538,Retail,C,0.0171306191113792,82426.95178022815,0.45,0.12
C1539,Transportation,C,0.0122341430499325,105065.9502040614,0.4,0.12
C1540,Engineering,A,0.0029717150017901,137937.2035422537,0.27999999999999997,0.08
C1541,Retail,A,1e-06,125531.55723722889,0.35,0.08
C1542,Manufacturing,A,1e-06,187681.77845530162,0.25,0.08
C1543,Chemicals,A,0.0005,145047.90376898844,0.3,0.08
C1544,Transportation,B,0.0062692307692307,122810.2290055195,0.35,0.1
C1545,Technology,A,1e-06,184185.13966412703,0.27,0.08
C1546,Engineering,A,1e-06,142196.16930142097,0.27999999999999997,0.08
C1547,Logistics,B,0.0066717150017901,97477.37187931762,0.37,0.1
C1548,Engineering,D,0.0334387314772863,75602.78402766243,0.43,0.14
C1549,Manufacturing,A,1e-06,221623.6690203552,0.25,0.08
C1550,Chemicals,A,0.000601174854247,164256.45884309537,0.3,0.08
C1551,Technology,A,1e-06,192316.08513364824,0.27,0.08
C1552,Chemicals,B,0.0056137367227592,114086.5790887672,0.35,0.1
C1553,Logistics,G,0.1641626409309397,24659.304721318975,0.62,0.22
C1554,Telecommunications,B,0.0062692307692307,100729.1274702422,0.33999999999999997,0.1
C1555,Transportation,A,1e-06,175247.99596429558,0.3,0.08
C1556,Transportation,A,0.0040401360544217,139950.46262161963,0.3,0.08
C1557,Chemicals,A,1e-06,137229.62914082373,0.3,0.08
C1558,Agriculture,A,0.0008401360544217,135154.63642614541,0.38,0.08
C1559,Logistics,A,0.0008401360544217,131112.9385081622,0.32,0.08
C1560,Telecommunications,A,1e-06,174697.9129125347,0.29,0.08
C1561,Construction,B,0.0055184986275211,131481.5129924909,0.35,0.1
C1562,Transportation,F,0.1058032967032967,46533.63857289219,0.55,0.18
C1563,Logistics,A,1e-06,128830.13445682917,0.32,0.08
C1564,Transportation,A,1e-06,176689.38977147138,0.3,0.08
C1565,Logistics,A,1e-06,168513.8111363479,0.32,0.08
C1566,Agriculture,A,0.0003401360544217,108398.93035216714,0.38,0.08
C1567,Retail,A,0.0003401360544217,158362.8783906727,0.35,0.08
C1568,Manufacturing,A,1e-06,188478.01122212948,0.25,0.08
C1569,Chemicals,A,0.0014353741496598,171242.1926649508,0.3,0.08
C1570,Agriculture,C,0.0150292259953914,93834.96666841557,0.48000000000000004,0.12
C1571,Chemicals,C,0.0146791950739319,104724.05585620881,0.4,0.12
C1572,Manufacturing,F,0.0759750875107324,48055.96601895709,0.5,0.18
C1573,Retail,A,1e-06,149106.9150512731,0.35,0.08
C1574,Logistics,A,1e-06,163206.27773752777,0.32,0.08
C1575,Transportation,F,0.0791668227819039,42266.36895056224,0.55,0.18
C1576,Manufacturing,A,1e-06,158685.89960059096,0.25,0.08
C1577,Manufacturing,B,0.0066717150017901,164164.19560359258,0.3,0.1
C1578,Chemicals,A,1e-06,147232.26083171272,0.3,0.08
C1579,Chemicals,G,0.2558074392547717,20302.376963445586,0.6,0.22
C1580,Engineering,A,0.0040401360544217,162592.82213255347,0.27999999999999997,0.08
C1581,Transportation,D,0.0203508634222919,85439.83275179144,0.45,0.14
C1582,Construction,E,0.0450575565377609,59478.37081403938,0.5,0.16
C1583,Chemicals,A,0.0037268170426065,164416.67253132028,0.3,0.08
C1584,Engineering,A,1e-06,185200.87316878425,0.27999999999999997,0.08
C1585,Technology,A,0.0003401360544217,167561.64637210558,0.27,0.08
C1586,Manufacturing,A,1e-06,230809.21247772936,0.25,0.08
C1587,Retail,A,0.0005,137410.38107734668,0.35,0.08
C1588,Agriculture,G,0.1774358329277804,21043.10077097648,0.6799999999999999,0.22
C1589,Agriculture,G,0.2293904761904762,17396.443642811933,0.6799999999999999,0.22
C1590,Retail,A,1e-06,146408.11299959762,0.35,0.08
C1591,Retail,A,1e-06,151152.02190303514,0.35,0.08
C1592,Technology,A,1e-06,169270.00766622394,0.27,0.08
C1593,Manufacturing,A,0.0034717150017901,189796.00528326744,0.25,0.08
C1594,Manufacturing,A,1e-06,200815.42858244642,0.25,0.08
C1595,Retail,C,0.0141123680241327,84613.2286529743,0.45,0.12
C1596,Chemicals,C,0.015936494916946,87974.11923078711,0.4,0.12
C1597,Transportation,G,0.1418445583791973,28812.516394625996,0.6,0.22
C1598,Manufacturing,A,1e-06,223076.6201187924,0.25,0.08
C1599,Manufacturing,A,1e-06,159040.58492199174,0.25,0.08
C1600,Telecommunications,A,1e-06,140099.75381229035,0.29,0.08
C1601,Transportation,E,0.0529006937926628,61972.08588060902,0.5,0.16
C1602,Construction,G,0.2732492997198879,28637.120046114207,0.6,0.22
C1603,Transportation,A,0.0003401360544217,152740.63038944098,0.3,0.08
C1604,Construction,C,0.0140824651538937,127652.33360642524,0.4,0.12
C1605,Manufacturing,G,0.2359532624238506,37935.40778470453,0.5499999999999999,0.22
C1606,Engineering,A,1e-06,145775.03631140784,0.27999999999999997,0.08
C1607,Manufacturing,A,0.0008401360544217,228290.9737300753,0.25,0.08
C1608,Logistics,G,0.1237868755435049,23688.82717116552,0.62,0.22
C1609,Transportation,A,1e-06,162785.82020495992,0.3,0.08
C1610,Engineering,A,1e-06,191287.7226768142,0.27999999999999997,0.08
C1611,Telecommunications,B,0.0061137367227592,133182.13594875165,0.33999999999999997,0.1
C1612,Chemicals,A,1e-06,178581.45104847974,0.3,0.08
C1613,Engineering,G,0.2089875924349248,24576.94486588218,0.58,0.22
C1614,Construction,A,1e-06,195813.85519002398,0.3,0.08
C1615,Construction,E,0.0628371742256831,80098.79719354949,0.5,0.16
C1616,Retail,A,0.0003401360544217,140303.75501072197,0.35,0.08
C1617,Technology,A,0.0005,182435.18990824572,0.27,0.08
C1618,Retail,A,0.0003401360544217,144928.39743101416,0.35,0.08
C1619,Engineering,B,0.0057692307692307,142503.6960151465,0.32999999999999996,0.1
C1620,Retail,A,0.0040401360544217,111722.72650503617,0.35,0.08
C1621,Agriculture,B,0.0082551020408163,95212.69136097255,0.43,0.1
C1622,Manufacturing,A,1e-06,201806.55677268608,0.25,0.08
C1623,Chemicals,E,0.0410048931853443,68725.93748210477,0.5,0.16
C1624,Technology,B,0.0068644688644688,151142.22071527425,0.31999999999999995,0.1
C1625,Manufacturing,A,1e-06,218456.0994772439,0.25,0.08
C1626,Retail,B,0.0055184986275211,125536.73579334248,0.39999999999999997,0.1
C1627,Transportation,A,1e-06,121642.21857394441,0.3,0.08
C1628,Engineering,A,1e-06,188068.51781507747,0.27999999999999997,0.08
C1629,Manufacturing,A,1e-06,161760.91821657252,0.25,0.08
C1630,Agriculture,D,0.0399628942486085,71307.19489711671,0.53,0.14
C1631,Retail,C,0.0101953693758205,78404.5182347838,0.45,0.12
C1632,Construction,A,1e-06,166723.90829716975,0.3,0.08
C1633,Retail,A,1e-06,116037.99437141007,0.35,0.08
C1634,Logistics,A,0.001095238095238,176895.78714232083,0.32,0.08
C1635,Telecommunications,A,1e-06,172893.27068914668,0.29,0.08
C1636,Transportation,A,1e-06,131361.4937213747,0.3,0.08
C1637,Construction,A,1e-06,185508.79920536673,0.3,0.08
C1638,Manufacturing,A,1e-06,206011.79151483948,0.25,0.08
C1639,Technology,A,1e-06,157134.4465264713,0.27,0.08
C1640,Telecommunications,C,0.0121008097165991,97905.8539732617,0.39,0.12
C1641,Engineering,A,1e-06,157365.12411703836,0.27999999999999997,0.08
C1642,Logistics,F,0.0757582119885937,37661.18059264614,0.5700000000000001,0.18
C1643,Engineering,A,0.0009353741496598,180874.05390623235,0.27999999999999997,0.08
C1644,Chemicals,A,0.0014353741496598,165719.29211033677,0.3,0.08
C1645,Manufacturing,A,1e-06,165561.65360285944,0.25,0.08
C1646,Retail,A,1e-06,128353.46906028435,0.35,0.08
C1647,Manufacturing,A,1e-06,193746.03125950438,0.25,0.08
C1648,Logistics,A,1e-06,173664.38263211848,0.32,0.08
C1649,Logistics,A,1e-06,148509.41152160344,0.32,0.08
C1650,Retail,G,0.1574406434387468,23561.5455310176,0.65,0.22
C1651,Manufacturing,A,0.0005,233012.08837829714,0.25,0.08
C1652,Construction,A,1e-06,151930.84554856643,0.3,0.08
C1653,Transportation,G,0.1363504794066212,27953.637522242734,0.6,0.22
C1654,Construction,G,0.1436208632189666,34530.824491777305,0.6,0.22
C1655,Manufacturing,A,0.0014353741496598,208743.64656981887,0.25,0.08
C1656,Telecommunications,A,0.0003401360544217,139243.19646080525,0.29,0.08
C1657,Engineering,A,0.0014353741496598,138841.89735619735,0.27999999999999997,0.08
C1658,Construction,A,0.0009353741496598,180999.97142259768,0.3,0.08
C1659,Construction,B,0.005517006802721,167135.25488258636,0.35,0.1
C1660,Agriculture,A,0.001095238095238,96782.2411652434,0.38,0.08
C1661,Chemicals,D,0.0247398307852525,88146.47678609885,0.45,0.14
C1662,Engineering,A,0.0003401360544217,176025.8682932555,0.27999999999999997,0.08
C1663,Telecommunications,F,0.0801002705511492,33743.35286091505,0.54,0.18
C1664,Engineering,A,1e-06,168353.08170512968,0.27999999999999997,0.08
C1665,Technology,A,1e-06,139757.08002123985,0.27,0.08
C1666,Logistics,A,1e-06,131411.75414521748,0.32,0.08
C1667,Transportation,A,1e-06,142373.98232291764,0.3,0.08
C1668,Telecommunications,A,1e-06,170310.71324843986,0.29,0.08
C1669,Manufacturing,A,0.0040669530970282,186492.05782596229,0.25,0.08
C1670,Logistics,A,1e-06,172926.6688801697,0.32,0.08
C1671,Construction,A,1e-06,170426.9484071803,0.3,0.08
C1672,Logistics,A,1e-06,123182.5861708921,0.32,0.08
C1673,Logistics,D,0.0214989258861439,64205.28376777656,0.47000000000000003,0.14
C1674,Logistics,A,1e-06,129210.03661611896,0.32,0.08
C1675,Logistics,G,0.1854447352920677,28958.101456238157,0.62,0.22
C1676,Construction,C,0.0129334646139157,102691.1965818102,0.4,0.12
C1677,Manufacturing,A,1e-06,168768.9148851243,0.25,0.08
C1678,Agriculture,G,0.1555287689055131,21820.852064126368,0.6799999999999999,0.22
C1679,Manufacturing,B,0.0068644688644688,168275.7200586437,0.3,0.1
C1680,Retail,G,0.1614180283874499,26389.675949384742,0.65,0.22
C1681,Construction,F,0.1042835412186504,52327.12866254998,0.55,0.18
C1682,Technology,G,0.1578566257272139,32162.19901146517,0.57,0.22
C1683,Chemicals,A,1e-06,165178.6408721983,0.3,0.08
C1684,Logistics,A,0.000595238095238,160284.4013655182,0.32,0.08
C1685,Manufacturing,A,1e-06,207293.73868096352,0.25,0.08
C1686,Logistics,A,1e-06,172720.61455256675,0.32,0.08
